Utility ID,Utility Name,County,Latitude,Longitude
15375,Procter&Gamble Paper Products Co-Oxnard,Ventura,34.196,-119.1667
2770,Terra-Gen Operating Co-Wind,Riverside,33.915023,-116.555064
16764,City of San Diego,San Diego,32.679172,-117.246698
60662,WCAC Operating Company,Kern,35.5005,-119.046
60662,WCAC Operating Company,Kern,35.51647,-119.040128
60662,WCAC Operating Company,Kern,35.509041,-119.030546
55985,Tesoro Refining and Marketing Company,Los Angeles,33.791667,-118.234722
56899,Wind Stream Operations LLC,Kern,35.0686,-118.3833
61279,"HH Management, LLC",Riverside,33.9369,-116.6183
58661,"Sustainable Power Group, LLC",Alameda,37.7361,-121.6475
11556,Brookfield Energy Marketing LP,Riverside,33.9461,-116.6769
17288,Sky River LLC,Kern,35.2608,-118.2469
9297,IPT SRI Cogeneration Inc,San Mateo,37.455314,-122.172797
2696,Tesoro Carson Refinery,Los Angeles,33.8153,-118.2358
8303,Harbor Cogeneration Co.,Los Angeles,33.7771,-118.2303
13402,Nevada Irrigation District,Nevada,39.448352,-120.653417
61728,GlidePath Power Operations LLC,Riverside,33.914986,-116.71026
61208,"Red Marlin Wind Ventures, LLC",Riverside,33.881667,-116.460278
58650,IHI Power Services Corp,Tuolumne,37.874056,-120.477556
54842,WM Renewable Energy LLC,Alameda,37.749308,-121.649866
39245,Saint John's Health Center,Los Angeles,34.030318,-118.47844
60662,WCAC Operating Company,Kern,35.319503,-119.661992
1569,Berry Petroleum Co,Kern,35.089829,-119.440881
15174,Freeport McMoRan Oil & Gas,Santa Barbara,34.475067,-120.205107
60657,"Torrance Refining Company, LLC",Los Angeles,33.85336,-118.33
4498,Covanta Stanislaus Inc,Stanislaus,37.3853,-121.141
14395,Palm Springs City of,Riverside,33.8247,-116.5106
2770,Terra-Gen Operating Co-Wind,Riverside,33.934,-116.5781
14155,Orange County Sanitation Dist,Orange,33.6942,-117.9381
2871,OLS Energy-Agnews Inc.,Santa Clara,37.4058,-121.9272
23005,Aera Energy LLC-Coalinga,Fresno,36.170317,-120.364084
54713,Chevron USA Inc,Kern,35.4206,-118.9644
164,AERA Energy LLC,Kern,35.438611,-119.7075
13938,Oak Creek Energy System Inc II,Kern,35.043889,-118.276388
12745,Modesto Irrigation District,Calaveras,38.149582,-120.814942
34691,Ormat Nevada Inc,Imperial,32.7842,-115.2475
34691,Ormat Nevada Inc,Imperial,32.8041,-115.2475
34691,Ormat Nevada Inc,Imperial,32.8156,-115.2568
58661,"Sustainable Power Group, LLC",San Joaquin,37.7392,-121.4322
58661,"Sustainable Power Group, LLC",Alameda,37.739167,-121.432222
2770,Terra-Gen Operating Co-Wind,Riverside,33.890913,-116.541515
2770,Terra-Gen Operating Co-Wind,Kern,35.045,-118.2642
2770,Terra-Gen Operating Co-Wind,Kern,35.046,-118.2757
56545,Pattern Operators LP,Contra Costa,37.771944,-121.74
13876,Nove Investments I LLC,Contra Costa,37.9676,-122.382
16899,SERRF Joint Powers Authority,Los Angeles,33.759236,-118.239922
61261,Berkeley Cogeneration Facility,Alameda,37.870331,-122.26337
14265,OLS Energy-Chino,San Bernardino,33.989626,-117.680911
56835,CSUCI Site Authority,Ventura,34.161951,-119.047916
16636,Sargent Canyon Cogeneration Co,Monterey,35.9359,-120.8408
16506,Salinas River Cogeneration Co,Monterey,35.9515,-120.8679
61941,Metropolitan State Hospital,Los Angeles,33.924898,-118.067853
20541,Wheelabrator Environmental Systems,Shasta,40.428329,-122.279248
59380,"Enel Green Power NA, Inc.",El Dorado,38.78342,-120.778506
20541,Wheelabrator Environmental Systems,Amador,38.367222,-120.804444
17321,Slate Creek Hydro Assoc LP,Shasta,40.976859,-122.456251
2844,Department of the Navy,San Diego,32.7261,-117.1464
472,Amedee Gethrm Venture I LP,Lassen,40.300833,-120.105
17711,Solano County,Solano,38.2494,-122.0394
59409,Eco Services Corp.,Contra Costa,38.0314,-122.1139
59409,Eco Services Corp.,Los Angeles,33.8431,-118.2347
19524,University of California-LA,Los Angeles,34.0692,-118.4439
54713,Chevron USA Inc,Kern,35.3161,-119.6597
164,AERA Energy LLC,Kern,35.666111,-119.766944
54713,Chevron USA Inc,Kern,35.2761,-119.5986
54713,Chevron USA Inc,Kern,35.3639,-119.6592
54713,Chevron USA Inc,Kern,35.346102,-119.643431
54713,Chevron USA Inc,Fresno,36.2097,-120.3828
54713,Chevron USA Inc,Kern,35.1133,-119.4706
54713,Chevron USA Inc,Fresno,36.1556,-120.3972
54713,Chevron USA Inc,Kern,35.440481,-119.007726
54713,Chevron USA Inc,Kern,35.459849,-119.013573
54713,Chevron USA Inc,Kern,35.464253,-118.996337
1569,Berry Petroleum Co,Los Angeles,34.38407,-118.494882
14155,Orange County Sanitation Dist,Orange,33.6433,-117.9556
54713,Chevron USA Inc,Kern,35.3633,-119.6756
49732,Chevron Products Company-Richmond,Contra Costa,37.932222,-122.389722
54713,Chevron USA Inc,Kern,35.4406,-118.9617
49732,Chevron Products Company-Richmond,Contra Costa,37.9418,-122.3909
4361,Ingredion Inc - Stockton,San Joaquin,37.9128,-121.2614
2770,Terra-Gen Operating Co-Wind,Kern,35.0506,-118.2572
2770,Terra-Gen Operating Co-Wind,Kern,35.068,-118.2898
2770,Terra-Gen Operating Co-Wind,Kern,35.076,-118.2487
3221,CPKelco U S Inc,San Diego,32.6947,-117.1436
7160,Geysers Power Co LLC,Sonoma,38.8339,-122.881
2770,Terra-Gen Operating Co-Wind,Kern,35.076,-118.3664
2770,Terra-Gen Operating Co-Wind,Kern,35.0853,-118.3547
62092,"Tehachapi Wind Wall, LLC",Kern,35.1011,-118.3372
62092,"Tehachapi Wind Wall, LLC",Kern,35.1011,-118.3372
61444,"Terra-Gen 251 Wind, LLC",Kern,35.0908,-118.3936
12687,Midway-Sunset Cogeneration Co,Kern,35.2269,-119.6294
20323,"Wellhead Energy, LLC",Sutter,39.13667,-121.639846
57165,"Otay Landfill Gas LLC c/o EPP Service Company, LLC",SAN DIEGO,32.5983,-117.0178
57224,MM West Covina Energy LLC,Los Angeles,34.033206,-117.906129
11295,Los Angeles County-San Gabriel,Los Angeles,34.204311,-117.855714
34691,Ormat Nevada Inc,Imperial,32.7757,-115.2637
49748,"ORCAL Geothermal, Inc",Imperial,32.7144,-115.5356
56652,DTE Stockton LLC,San Joaquin,37.943633,-121.330433
27075,San Diego County Water Auth,San Diego,32.7814,-117.0411
59099,"New Dimension Energy Company, LLC",Riverside,33.9683,-116.5347
21944,Sonoma County Water Agency,Sonoma,38.722141,-123.011188
1752,Biola University,Los Angeles,33.906953,-118.013105
11556,Brookfield Energy Marketing LP,Kern,35.0583,-118.3417
11556,Brookfield Energy Marketing LP,Kern,35.075,-118.3417
11556,Brookfield Energy Marketing LP,Kern,35.0583,-118.3083
54722,Grizzly Mountain Ranch,Trinity,40.199822,-123.523145
15734,NRG Energy Center San Diego LLC,San Diego,32.7149,-117.1689
10099,Kaweah River Power Authority,Tulare,36.4156,-119.0069
4732,Western Power & Steam Inc,Kern,35.440539,-119.012861
60637,"Sentinel Peak Resources California, LLC",Kern,35.354444,-119.6617
60637,"Sentinel Peak Resources California, LLC",Kern,35.220833,-119.583056
38215,Phillips 66 - Los Angeles,Los Angeles,33.7686,-118.2867
57170,"EDF Renewable Asset Holdings, Inc.",Solano,38.1167,-121.8333
49963,"FPL Energy Operating Services, Inc.",Riverside,33.918395,-116.573906
14173,Oroville Cogeneration LP,Butte,39.492,-121.5628
17164,Sierra Pacific Industries Inc,Tuolumne,37.966389,-120.317777
40613,Northern California Power Agny,Tuolumne,38.3914,-120.0008
40613,Northern California Power Agny,Calaveras,38.144636,-120.380497
61324,Yolo County Community Services Department,Yolo,38.596283,-121.687518
13060,Mt Poso Cogeneration Co,Kern,35.576323,-119.006245
2770,Terra-Gen Operating Co-Wind,Kern,35.05,-118.2572
11664,Mark Technologies Corp,Riverside,33.942,-116.661
18194,"STS Hydropower, LLC",Butte,39.558897,-121.296117
18194,"STS Hydropower, LLC",Trinity,40.0941,-123.508983
2770,Terra-Gen Operating Co-Wind,Riverside,33.898856,-116.57281
2770,Terra-Gen Operating Co-Wind,Riverside,33.893685,-116.567811
2770,Terra-Gen Operating Co-Wind,Riverside,33.887401,-116.578231
2770,Terra-Gen Operating Co-Wind,Kern,35.0506,-118.1714
57170,"EDF Renewable Asset Holdings, Inc.",Kern,35.0506,-118.1714
49748,"ORCAL Geothermal, Inc",Imperial,32.7146,-115.518
34691,Ormat Nevada Inc,Imperial,32.7881,-115.2481
22269,Goal Line LP,San Diego,33.1185,-117.0995
55928,Coram Tehachapi LP,Kern,35.0663,-118.339444
60662,WCAC Operating Company,Kern,35.4837,-119.0298
16578,Saint Agnes Medical Center,Fresno,36.8347,-119.7667
2719,CalWind Resources Inc,Kern,35.1061,-118.3114
11651,Martinez Refining Co,Contra Costa,38.0169,-122.1117
2770,Terra-Gen Operating Co-Wind,Kern,35.074,-118.3153
2806,California Dept of Corrections,San Diego,32.583571,-116.930907
12221,MRWPCA,Monterey,36.7056,-121.7714
49899,CalEnergy Operating Corporation,Imperial,33.157,-115.6386
59380,"Enel Green Power NA, Inc.",Shasta,40.846806,-121.956446
17164,Sierra Pacific Industries Inc,Shasta,40.4731,-122.3206
4464,Crockett Cogeneration,Contra Costa,38.0569,-122.2161
57227,MM San Diego Energy-Miramar,San Diego,32.844845,-117.162747
22650,Calpine Corp-Sutter,Sutter,39.053139,-121.695873
61173,CXA La Paloma LLC,Kern,35.2956,-119.5919
57231,MM Tulare Energy LLC,Tulare,36.388,-119.394
57232,MM Lopez Energy LLC,Los Angeles,34.2925,-118.389444
18320,Sunrise Power Co LLC,Kern,35.2097,-119.585
24536,Aera Energy LLC-San Ardo,Monterey,35.953293,-120.859952
164,AERA Energy LLC,Kern,35.4292,-119.6864
2843,Los Medanos Energy Center LLC,Contra Costa,38.030071,-121.873004
58453,AltaGas Blythe Operations Inc,Riverside,33.6157,-114.6865
5030,Delta Energy Center LLC,Contra Costa,38.0169,-121.8439
15399,Avangrid Renewables LLC,Riverside,33.916667,-116.55
14274,Otay Mesa Energy Center LLC,San Diego,32.581481,-116.914969
11664,Mark Technologies Corp,Riverside,33.946389,-116.663333
2799,Calpine Corp - Metcalf Energy Center,Santa Clara,37.2207,-121.7457
49750,FPL Energy Green Power,Riverside,33.9014,-116.7167
34164,Elk Hills Power LLC,Kern,35.280318,-119.470707
59527,"Calpeak Operating Services, LLC",Solano,38.398867,-121.923973
59527,"Calpeak Operating Services, LLC",Fresno,36.652905,-120.580609
59527,"Calpeak Operating Services, LLC",San Diego,32.562448,-116.943869
16609,San Diego Gas & Electric Co,San Diego,32.796491,-116.972071
59527,"Calpeak Operating Services, LLC",San Diego,33.121943,-117.117441
60431,"MRP Generation Holdings, LLC",San Bernardino,34.5953,-117.3647
20323,"Wellhead Energy, LLC",San Diego,33.1261,-117.1172
20323,"Wellhead Energy, LLC",San Diego,32.591667,-117.058611
49981,Diamond Generating Corporation,Riverside,33.910873,-116.552994
49981,Diamond Generating Corporation,San Diego,32.567041,-116.944197
991,Air Products & Chemicals Inc,Los Angeles,33.7803,-118.24
57250,MM Prima Deshecha Energy LLC,Orange,33.494925,-117.614587
57235,MM San Diego Energy-North City,San Diego,32.8817,-117.1958
57251,MM Tajiguas Energy LLC,Santa Barbara,34.4383,-119.9397
49971,Creed Energy Center LLC,Solano,38.242158,-121.854722
49972,Gilroy Energy Center LLC,Solano,38.221577,-121.868333
49970,Goose Haven Energy Center,Solano,38.226752,-121.843271
2820,Calpine Corp - Pastoria Energy Center,Kern,34.9556,-118.844
7724,MRP San Joaquin Energy LLC.,Kings,36.270072,-119.648055
19740,AES Wind Generation Inc,Riverside,33.9211,-116.5642
2860,Los Esteros Critical Energy Facility LLC,Santa Clara,37.425,-121.9319
17412,County of Sonoma Dept of Trnsp,Sonoma,38.3017,-122.7489
17412,County of Sonoma Dept of Trnsp,Sonoma,38.3017,-122.7489
16546,Sacramento County of Dpt Waste,Sacramento,38.5136,-121.1944
7724,MRP San Joaquin Energy LLC.,Kings,36.2397,-119.9044
3028,Calpine Gilroy Cogen LP,Santa Clara,36.999,-121.5363
2865,Calpine Corp-King City,Monterey,36.224758,-121.124633
2867,Calpine Corp-Yuba City,Sutter,39.1392,-121.6387
16045,Riverside County Waste Management Dept,Riverside,33.9583,-117.125
7277,Calpine Corporation,Siskiyou,41.6014,-121.625
7277,Calpine Corporation,Siskiyou,41.5633,-121.5708
2867,Calpine Corp-Yuba City,Sutter,39.109344,-121.60931
19676,Valero Refining Co California,Solano,38.0736,-122.1411
19676,Valero Refining Co California,Solano,38.073889,-122.140833
9155,Inland Empire Energy Ctr LLC,Riverside,33.738839,-117.170369
49972,Gilroy Energy Center LLC,Solano,38.228522,-122.07525
20323,"Wellhead Energy, LLC",Fresno,36.6535,-120.5783
20323,"Wellhead Energy, LLC",Fresno,36.152715,-120.148245
17412,County of Sonoma Dept of Trnsp,Sonoma,38.3017,-122.7489
7724,MRP San Joaquin Energy LLC.,San Joaquin,37.7107,-121.4906
4382,Colton Power LP,San Bernardino,34.0606,-117.3533
4382,Colton Power LP,San Bernardino,34.0609,-117.3532
14328,Pacific Gas & Electric Co.,Alameda,37.725,-121.566666
13989,California Resources Elk Hills LLC,Kern,35.479146,-119.737464
5532,E I Colton LLC,San Bernardino,34.0414,-117.3603
2874,Gilroy Energy Center for Riverview,Contra Costa,38.014423,-121.790679
16534,Sacramento Municipal Util Dist,Sacramento,38.338475,-121.123978
49899,CalEnergy Operating Corporation,Imperial,33.1533,-115.6384
49899,CalEnergy Operating Corporation,Imperial,33.1669,-115.5114
16609,San Diego Gas & Electric Co,San Diego,33.1197,-117.117778
17058,Shell Wind Energy Inc.,Riverside,33.9172,-116.735
17058,Shell Wind Energy Inc.,Riverside,33.925,-116.617778
16655,City of Santa Clara - (CA),Santa Clara,37.3767,-121.9508
5571,East Bay Municipal Util Dist,Alameda,37.8258,-122.2961
19798,City of Vernon,Los Angeles,33.9986,-118.2219
29116,Colorado Energy Management LLC,Los Angeles,33.9986,-118.2219
2507,City of Burbank Water and Power,Los Angeles,34.1786,-118.3153
18986,THUMS Long Beach Company,Los Angeles,33.7684,-118.2141
8565,"FPLE High Winds, LLC",Solano,38.1381,-121.8053
19281,Turlock Irrigation District,Stanislaus,37.4878,-120.8956
16657,San Jose/Santa Clara Water P C,Santa Clara,37.4344,-121.9464
61143,Bridge Energy LLC,Orange,33.9328,-117.855
15399,Avangrid Renewables LLC,Riverside,33.9141,-116.5914
30076,Calleguas Mun Water District,Ventura,34.2253,-119.0858
55934,City of Stockton MUD,San Joaquin,37.9369,-121.3294
12745,Modesto Irrigation District,San Joaquin,37.7315,-121.116
16088,City of Riverside - (CA),Riverside,33.9636,-117.4528
16088,City of Riverside - (CA),Riverside,33.9308,-117.2933
55784,California Power Holdings LLC,Tehama,40.1501,-122.2124
55784,California Power Holdings LLC,Madera,37.1073,-120.2485
57170,"EDF Renewable Asset Holdings, Inc.",Alameda,37.701956,-121.613708
16609,San Diego Gas & Electric Co,San Diego,32.8769,-117.166389
59527,"Calpeak Operating Services, LLC",Fresno,36.6697,-119.7404
61728,GlidePath Power Operations LLC,Alameda,37.763653,-121.614392
56899,Wind Stream Operations LLC,Kern,35.0925,-118.3952
56899,Wind Stream Operations LLC,Kern,35.0772,-118.3811
50045,Phillips 66 Company,San Luis Obispo,35.040833,-120.636667
50123,"Leeward Asset Management, LLC",San Diego,32.705556,-116.3425
16295,City of Roseville - (CA),Placer,38.7928,-121.3811
57170,"EDF Renewable Asset Holdings, Inc.",Kern,35.06094,-118.292406
16612,City & County of San Francisco,San Francisco,37.785556,-122.383611
16612,City & County of San Francisco,San Mateo,37.635833,-122.383888
54710,Golden State Water Company,San Bernardino,34.2506,-116.9025
16088,City of Riverside - (CA),Riverside,33.8912,-117.6085
15399,Avangrid Renewables LLC,Solano,38.12,-121.85
54814,AMERESCO Santa Cruz Energy LLC,Santa Cruz,36.9178,-121.8156
11208,Los Angeles Department of Water & Power,Kern,35.248006,-118.175356
50123,"Leeward Asset Management, LLC",Contra Costa,37.805,-121.6672
54890,Russell City Energy Company LLC,Alameda,37.63466,-122.13381
54894,Roseburg Forest Products,Siskiyou,41.435556,-122.376944
17609,Southern California Edison Co,Ventura,34.205556,-119.246944
17609,Southern California Edison Co,San Bernardino,34.0903,-117.5343
17609,Southern California Edison Co,San Bernardino,34.0053,-117.5604
17609,Southern California Edison Co,Orange,33.8073,-117.9832
17609,Southern California Edison Co,Los Angeles,33.9296,-118.1046
14328,Pacific Gas & Electric Co.,Contra Costa,38.0175,-121.7587
14328,Pacific Gas & Electric Co.,Colusa,39.3661,-122.27
9216,Imperial Irrigation District,Imperial,33.238842,-115.504456
2770,Terra-Gen Operating Co-Wind,Kern,35.1161,-118.3789
27075,San Diego County Water Auth,San Diego,32.93695,-117.113669
19281,Turlock Irrigation District,Stanislaus,37.4833,-120.8675
59527,"Calpeak Operating Services, LLC",Fresno,36.654114,-120.579727
56545,Pattern Operators LP,Shasta,40.8981,-121.8036
20323,"Wellhead Energy, LLC",Orange,33.549444,-117.627777
55953,Ampersand Chowchilla Biomass LLC,Madera,37.106668,-120.248504
55952,Merced Power LLC,Merced,37.1867,-120.4903
55961,CalRenew-1 LLC,Fresno,36.7575,-120.3658
15399,Avangrid Renewables LLC,Riverside,33.9393,-116.5527
56019,"Panoche Energy Center, LLC",Fresno,36.6514,-120.5833
56028,MMA Fresno Power LP,Fresno,36.809841,-119.741665
56027,MMA LA Power LP,Los Angeles,34.040278,-118.148056
14328,Pacific Gas & Electric Co.,Shasta,41.021389,-121.675
14328,Pacific Gas & Electric Co.,Shasta,40.988056,-121.768333
14328,Pacific Gas & Electric Co.,Plumas,39.986944,-121.283055
34691,Ormat Nevada Inc,Imperial,33.0139,-115.5439
56105,MMA WBF Power LP,Los Angeles,34.5644,-117.6933
57170,"EDF Renewable Asset Holdings, Inc.",Solano,38.1711,-121.8461
57170,"EDF Renewable Asset Holdings, Inc.",Sacramento,38.44979,-121.16469
56101,AMERESCO Ox Mountain Energy LLC,San Mateo,37.5,-122.4
56103,AMERESCO Keller Canyon LLC,Contra Costa,38.003928,-121.934491
56104,AMERESCO Chiquita Canyon LLC,Los Angeles,34.431664,-118.642855
56113,MMA GDC Power LP,Fresno,36.7839,-119.7094
56127,Orange Grove Energy LP,San Diego,33.3594,-117.1114
56167,"Imperial Valley Solar, LLC",Imperial,32.671099,-115.587265
59399,NRG Solar Blythe,Riverside,33.5917,-114.7444
20323,"Wellhead Energy, LLC",Fresno,36.549167,-120.111111
17609,Southern California Edison Co,San Bernardino,34.073206,-117.512842
17609,Southern California Edison Co,San Bernardino,33.985244,-117.700826
56275,El Cajon Energy LLC,San Diego,32.796106,-116.972073
56294,SunE WG113 Moreno Valley LLC,Riverside,33.8672,-117.23
56431,SunE U6 Holdings LLC,Solano,38.40008,-121.96366
56296,SunE WG45 Woodland LLC,Yolo,38.674894,-121.713362
56297,SunE CPA CDC2 LLC,Riverside,33.567268,-114.917979
56431,SunE U6 Holdings LLC,Ventura,34.2089,-119.13
61219,Longroad Energy Services LLC,San Bernardino,34.094695,-117.266831
56434,SunE M5 Holdings LLC,Solano,38.232108,-122.092706
56302,SunE CPA CDC1 LLC,Riverside,33.565329,-114.903629
56434,SunE M5 Holdings LLC,San Bernardino,34.5975,-117.2
590,City of Anaheim - (CA),Orange,33.858056,-117.861667
14328,Pacific Gas & Electric Co.,Solano,38.4106,-121.9264
14328,Pacific Gas & Electric Co.,Alameda,37.658889,-122.059444
14328,Pacific Gas & Electric Co.,San Francisco,37.723889,-122.4775
57499,NRG Energy Services,San Bernardino,35.556111,-115.468611
57499,NRG Energy Services,San Bernardino,35.533056,-115.4525
57499,NRG Energy Services,San Bernardino,35.580833,-115.4825
56396,J&A-Santa Maria LLC,Santa Barbara,34.9537,-120.4142
56397,J&A-Santa Maria II LLC,Santa Barbara,34.9494,-120.3803
56395,J&A-Whittier LLC,Los Angeles,33.9716,-118.0481
56427,University of California Irvine,Orange,33.6481,-117.8467
17609,Southern California Edison Co,San Bernardino,34.038333,-117.373055
56440,G2 Energy LLC,Yuba,39.0728,-121.3992
59186,Mesquite Lake Water & Power Plant 1,Imperial,32.906569,-115.513747
11217,Los Angeles County Sanitation,Los Angeles,34.1511,-118.7236
54842,WM Renewable Energy LLC,Alameda,37.4975,-121.985833
7277,Calpine Corporation,Lake,38.8242,-122.84
7277,Calpine Corporation,Sonoma,38.8417,-122.83
56555,FPL Energy Montezuma Wind,Solano,38.163581,-121.79661
17609,Southern California Edison Co,San Bernardino,34.094279,-117.400113
17609,Southern California Edison Co,San Bernardino,34.071111,-117.520277
17609,Southern California Edison Co,San Bernardino,34.086276,-117.230571
17609,Southern California Edison Co,San Bernardino,34.041389,-117.573055
17609,Southern California Edison Co,San Bernardino,34.086111,-117.2275
17609,Southern California Edison Co,San Bernardino,34.041944,-117.565
17609,Southern California Edison Co,San Bernardino,34.042778,-117.571666
17609,Southern California Edison Co,San Bernardino,34.075,-117.516944
17609,Southern California Edison Co,San Bernardino,34.075833,-117.241388
17609,Southern California Edison Co,San Bernardino,34.042222,-117.561666
17609,Southern California Edison Co,San Bernardino,34.083499,-117.23557
17609,Southern California Edison Co,San Bernardino,34.068333,-117.507222
17609,Southern California Edison Co,San Bernardino,34.079167,-117.516666
17609,Southern California Edison Co,San Bernardino,34.085556,-117.233611
17609,Southern California Edison Co,San Bernardino,34.072778,-117.503333
17609,Southern California Edison Co,San Bernardino,34.083333,-117.516388
17609,Southern California Edison Co,San Bernardino,34.086944,-117.516944
17609,Southern California Edison Co,San Bernardino,34.089167,-117.203333
17609,Southern California Edison Co,San Bernardino,34.075278,-117.553611
17609,Southern California Edison Co,San Bernardino,34.080833,-117.520277
17609,Southern California Edison Co,San Bernardino,34.08,-117.2114
17609,Southern California Edison Co,San Bernardino,34.131214,-117.425324
17609,Southern California Edison Co,San Bernardino,34.131111,-117.421666
17609,Southern California Edison Co,San Bernardino,34.094167,-117.274166
56618,Victor Valley Community College District,San Bernardino,34.48017,-117.257938
56635,Marsh Landing LLC,Contra Costa,38.016944,-121.765
60015,NRG Yield LLC,Kern,35.033725,-118.353422
60015,NRG Yield LLC,Kern,35.023889,-118.295278
60015,NRG Yield LLC,Kern,35.023889,-118.295278
60015,NRG Yield LLC,Kern,35.008611,-118.242222
60015,NRG Yield LLC,Kern,35.008611,-118.242222
59397,NRG Solar Alpine,Los Angeles,34.7892,-118.5047
56665,Dutch Energy Corporation,Riverside,33.8942,-116.5603
56664,Garnet Energy Corporation,Riverside,33.9053,-116.5825
11208,Los Angeles Department of Water & Power,Inyo,36.797739,-118.083801
11208,Los Angeles Department of Water & Power,San Bernardino,34.550833,-117.435277
11208,Los Angeles Department of Water & Power,Kern,35.229635,-118.1957
11208,Los Angeles Department of Water & Power,Los Angeles,34.291111,-118.481111
11208,Los Angeles Department of Water & Power,Los Angeles,34.319722,-118.430833
11208,Los Angeles Department of Water & Power,Los Angeles,33.7331,-118.27722
57320,Konoike Pacific,Los Angeles,33.794283,-118.241405
11208,Los Angeles Department of Water & Power,Los Angeles,34.1283,-118.206903
11208,Los Angeles Department of Water & Power,Los Angeles,34.033056,-118.269722
57275,Metropolitan Transportation Authority,Los Angeles,34.0578,-118.229722
57276,Los Angeles Community College District,Los Angeles,33.783102,-118.28493
56679,Sierra SunTower LLC,Los Angeles,34.7306,-118.135
56660,Mojave Solar LLC,San Bernardino,35.017717,-117.339144
56769,Consolidated Edison Development Inc.,San Benito,36.78005,-120.729752
56700,Avenal Solar Holdings LLC,Kings,35.989722,-120.11
56700,Avenal Solar Holdings LLC,Kings,35.983056,-120.110277
56700,Avenal Solar Holdings LLC,Kings,35.982778,-120.110277
56707,Yuma County Water User's Association,Imperial,32.7792,-114.6344
56722,AV Solar Ranch 1 LLC,Los Angeles,34.780278,-118.42444
56723,Genesis Solar LLC,Riverside,33.665,-114.998055
56748,RP1 Fuel Cell LLC,San Bernardino,34.028611,-117.601388
56749,UTS SJ1 LLC,Santa Clara,37.433056,-121.941944
56751,Yolo County of,Yolo,38.659722,-121.7294
56762,"NRG Renew Operation & Maintenance, LLC",San Luis Obispo,35.323739,-119.91663
17609,Southern California Edison Co,Tulare,36.028056,-119.074722
57271,NRG Solar Borrego I,San Diego,33.298889,-116.35083
19740,AES Wind Generation Inc,Riverside,33.8816,-116.5527
56778,Bloom Energy 2009 PPA,Los Angeles,34.1358,-118.1267
56791,Hudson Ranch Power I LLC,Imperial,33.204635,-115.573303
56794,CE Obsidian Energy LLC,Imperial,33.1594,-115.6144
56794,CE Obsidian Energy LLC,Imperial,33.1594,-115.6144
56794,CE Obsidian Energy LLC,Imperial,33.1594,-115.6144
56887,CPV Sentinel LLC,Riverside,33.934167,-116.571388
49981,Diamond Generating Corporation,Alameda,37.789167,-121.601944
15399,Avangrid Renewables LLC,Kern,34.9349,-118.4612
56819,CSOLAR IV South LLC,Imperial,32.663289,-115.658284
57260,CSOLAR IV West LLC,Imperial,32.772225,-115.779311
14328,Pacific Gas & Electric Co.,Fresno,36.531389,-120.106944
14328,Pacific Gas & Electric Co.,Fresno,36.400278,-120.103333
14328,Pacific Gas & Electric Co.,Fresno,36.378726,-120.124898
61219,Longroad Energy Services LLC,Sacramento,38.4869,-121.3911
56545,Pattern Operators LP,Imperial,32.752778,-116.044722
59980,NRG Walnut Creek LLC,Los Angeles,34.008709,-117.944864
14328,Pacific Gas & Electric Co.,Fresno,36.530278,-120.316111
14328,Pacific Gas & Electric Co.,Fresno,36.425085,-120.343543
14328,Pacific Gas & Electric Co.,Fresno,36.181389,-120.030555
17609,Southern California Edison Co,San Bernardino,34.130556,-117.421944
17609,Southern California Edison Co,San Bernardino,34.064722,-117.425833
17609,Southern California Edison Co,San Bernardino,34.086667,-117.565833
17609,Southern California Edison Co,San Bernardino,34.031667,-117.571944
17609,Southern California Edison Co,San Bernardino,34.0325,-117.569166
17609,Southern California Edison Co,Kern,35.7436,-119.2236
17609,Southern California Edison Co,San Bernardino,34.855556,-116.866944
17609,Southern California Edison Co,San Bernardino,34.855556,-116.866944
17609,Southern California Edison Co,Riverside,33.839167,-117.220833
17609,Southern California Edison Co,Riverside,33.8689,-116.5575
17609,Southern California Edison Co,Los Angeles,32.8333,-118.2306
17609,Southern California Edison Co,San Bernardino,34.185833,-117.324167
17609,Southern California Edison Co,Kern,35.743889,-119.229444
56872,Contra Costa Generating Station LLC,Contra Costa,38.01,-121.7475
56895,Pio Pico Energy Center LLC,San Diego,32.573889,-116.917777
56898,Sunnyvale City of WPCP,Santa Clara,37.4194,-122.0153
56902,"RE SFCity1, LP",San Francisco,37.750894,-122.481758
56905,Algonquin Power Sanger LLC,Fresno,36.6842,-119.5522
58270,GE Wind Energy LLC,Kern,35.155278,-118.369444
56914,Central Contra Costa Sanitary District,Contra Costa,37.9978,-122.0697
17573,South San Joaquin Irr District,Stanislaus,37.8583,-120.8917
56917,Broadridge Customer Communications,El Dorado,38.6183,-121.0564
56918,University of California San Diego,San Diego,32.8747,-117.2392
58264,"New-Indy, Oxnard LLC",Ventura,34.1414,-119.1831
57170,"EDF Renewable Asset Holdings, Inc.",Solano,38.169444,-121.846944
56930,"Foundation HA Energy Generation, LLC",San Joaquin,37.6167,-121.3564
56937,Rising Tree Wind Farm LLC,Kern,35.0775,-118.218333
56930,"Foundation HA Energy Generation, LLC",San Joaquin,37.714167,-121.521666
56980,"Regulus Solar, LLC",Kern,35.3,-118.851944
17650,Southern Power Co,KERN,35.102778,-118.954444
56982,Kern Community College District,Kern,35.411817,-118.96864
56984,"Temescal Canyon RV, LLC",Riverside,33.826389,-117.511667
